FIPS_STATE,INSURANCE,FIPS_COUNTY,AGECAT2,AGECAT6,RACECAT,SEXCAT,DEMENTIACAT,atc,bene_cnt,inc_cnt,prev_cnt,covid_cnt,mort_cnt
01,,81,1,2,,,,,5309,193,534,46,50
01,,81,1,3,,,,,3365,182,591,47,59
01,,81,1,4,,,,,2124,211,589,65,101
01,,81,1,5,,,,,1996,289,934,111,233
01,,83,0,0,,,,,2627,35,116,13,
01,,83,1,1,,,,,3542,58,141,24,
01,,83,1,2,,,,,3756,94,256,32,31
01,,83,1,3,,,,,2505,132,326,48,44
01,,83,1,4,,,,,1597,107,370,54,62
01,,83,1,5,,,,,1445,167,551,83,180
01,,85,0,0,,,,,612,,38,,
01,,85,1,1,,,,,585,,31,,
01,,85,1,2,,,,,516,32,75,11,11
01,,85,1,3,,,,,328,16,69,,
01,,85,1,4,,,,,205,25,65,,
01,,85,1,5,,,,,206,36,108,14,15
01,,87,0,0,,,,,1117,23,63,,12
01,,87,1,1,,,,,1216,29,73,,14
01,,87,1,2,,,,,1172,47,135,19,17
01,,87,1,3,,,,,739,44,162,20,25
01,,87,1,4,,,,,402,32,115,11,21
01,,87,1,5,,,,,434,52,184,21,53
01,,89,0,0,,,,,9719,193,531,80,37
01,,89,1,1,,,,,16496,256,671,70,66
01,,89,1,2,,,,,16349,435,1216,128,154
01,,89,1,3,,,,,11246,496,1391,150,169
01,,89,1,4,,,,,8093,662,1860,179,297
01,,89,1,5,,,,,7741,941,3051,344,773
01,,91,0,0,,,,,1260,20,80,,
01,,91,1,1,,,,,1053,30,69,,
01,,91,1,2,,,,,945,42,118,16,12
01,,91,1,3,,,,,588,44,120,12,17
01,,91,1,4,,,,,432,39,122,15,23
01,,91,1,5,,,,,426,61,198,11,52
01,,93,0,0,,,,,1424,23,65,15,11
01,,93,1,1,,,,,1348,32,82,19,16
01,,93,1,2,,,,,1541,49,138,25,18
01,,93,1,3,,,,,1116,85,215,29,49
01,,93,1,4,,,,,806,81,222,31,42
01,,93,1,5,,,,,647,114,313,43,69
01,,95,0,0,,,,,4387,93,284,39,25
01,,95,1,1,,,,,4699,107,281,46,18
01,,95,1,2,,,,,5019,165,561,84,67
01,,95,1,3,,,,,3487,184,654,94,94
01,,95,1,4,,,,,2259,197,668,112,128
01,,95,1,5,,,,,2054,256,871,159,238
01,,97,0,0,,,,,16667,432,1167,180,112
01,,97,1,1,,,,,19780,512,1207,155,145
01,,97,1,2,,,,,19227,759,2002,232,226
01,,97,1,3,,,,,12529,740,2137,259,305
01,,97,1,4,,,,,8180,809,2231,251,362
01,,97,1,5,,,,,7743,1191,3610,426,929
01,,99,0,0,,,,,1144,18,50,,
01,,99,1,1,,,,,1114,20,58,,
01,,99,1,2,,,,,973,40,90,14,13
01,,99,1,3,,,,,754,53,117,16,15
01,,99,1,4,,,,,450,38,104,16,24
01,,99,1,5,,,,,463,60,188,40,54
01,,101,0,0,,,,,9778,272,744,114,78
01,,101,1,1,,,,,10218,332,828,112,107
01,,101,1,2,,,,,9675,467,1237,152,131
01,,101,1,3,,,,,6336,459,1337,165,179
01,,101,1,4,,,,,4130,506,1459,184,235
01,,101,1,5,,,,,4436,677,2174,276,563
01,,103,0,0,,,,,5088,95,282,39,24
01,,103,1,1,,,,,6336,128,318,37,37
01,,103,1,2,,,,,6347,174,519,60,63
01,,103,1,3,,,,,4565,231,682,87,95
01,,103,1,4,,,,,2986,250,744,114,146
01,,103,1,5,,,,,2644,346,1098,189,324
01,,105,0,0,,,,,645,,41,,
01,,105,1,1,,,,,449,,43,,
01,,105,1,2,,,,,428,16,49,12,
01,,105,1,3,,,,,274,20,55,11,
01,,105,1,4,,,,,204,20,74,12,12
01,,105,1,5,,,,,212,26,99,17,27
01,,107,0,0,,,,,1172,36,80,17,
01,,107,1,1,,,,,1136,30,88,14,
01,,107,1,2,,,,,1002,43,138,16,18
01,,107,1,3,,,,,668,42,132,14,18
01,,107,1,4,,,,,481,44,141,14,33
01,,107,1,5,,,,,433,64,187,30,51
01,,109,0,0,,,,,1426,25,91,,
01,,109,1,1,,,,,1412,26,78,,
01,,109,1,2,,,,,1460,55,168,25,21
01,,109,1,3,,,,,1068,71,196,25,23
01,,109,1,4,,,,,708,64,191,20,34
01,,109,1,5,,,,,628,72,264,37,69
01,,111,0,0,,,,,1116,26,63,,
01,,111,1,1,,,,,1298,19,56,,
01,,111,1,2,,,,,1313,40,126,15,19
01,,111,1,3,,,,,823,50,112,20,23
01,,111,1,4,,,,,573,50,135,25,24
01,,111,1,5,,,,,448,58,162,47,45
01,,113,0,0,,,,,3133,50,172,15,17
01,,113,1,1,,,,,3131,74,211,18,26
01,,113,1,2,,,,,2883,127,370,34,37
01,,113,1,3,,,,,1858,126,370,28,50
01,,113,1,4,,,,,1179,125,367,30,58
01,,113,1,5,,,,,1149,166,512,58,138
01,,115,0,0,,,,,3275,68,208,30,26
01,,115,1,1,,,,,4094,133,297,43,33
01,,115,1,2,,,,,3981,163,406,46,57
01,,115,1,3,,,,,2741,224,533,51,83
01,,115,1,4,,,,,1592,157,437,69,78
01,,115,1,5,,,,,1370,252,662,100,172
01,,117,0,0,,,,,3836,75,232,30,24
01,,117,1,1,,,,,6303,125,306,27,30
01,,117,1,2,,,,,6242,189,520,52,69
01,,117,1,3,,,,,4075,212,641,71,95
01,,117,1,4,,,,,2617,214,648,69,132
01,,117,1,5,,,,,2215,285,903,133,238
01,,119,0,0,,,,,867,31,57,,
01,,119,1,1,,,,,731,25,53,,
01,,119,1,2,,,,,601,35,80,13,14
01,,119,1,3,,,,,348,23,61,15,14
01,,119,1,4,,,,,270,32,99,16,17
01,,119,1,5,,,,,273,36,118,15,25
01,,121,0,0,,,,,5221,89,261,33,15
01,,121,1,1,,,,,4182,88,231,31,26
01,,121,1,2,,,,,4033,135,408,44,59
01,,121,1,3,,,,,2588,148,461,47,67
01,,121,1,4,,,,,1672,152,425,53,69
01,,121,1,5,,,,,1467,176,605,88,151
01,,123,0,0,,,,,2595,44,142,20,13
01,,123,1,1,,,,,2366,53,161,25,29
01,,123,1,2,,,,,2403,95,283,47,38
01,,123,1,3,,,,,1640,96,302,43,53
01,,123,1,4,,,,,1066,97,302,54,45
01,,123,1,5,,,,,923,113,457,84,114
01,,125,0,0,,,,,8085,194,619,87,73
01,,125,1,1,,,,,8033,246,655,92,65
01,,125,1,2,,,,,7605,346,940,135,111
01,,125,1,3,,,,,4808,349,1015,139,139
01,,125,1,4,,,,,3060,329,979,138,160
01,,125,1,5,,,,,3224,532,1557,224,428
01,,127,0,0,,,,,4587,85,250,31,22
01,,127,1,1,,,,,4108,97,243,40,38
01,,127,1,2,,,,,4177,145,418,57,54
01,,127,1,3,,,,,2876,175,492,63,85
01,,127,1,4,,,,,1960,187,524,76,118
01,,127,1,5,,,,,1559,204,613,107,177
01,,129,0,0,,,,,882,16,41,,
01,,129,1,1,,,,,880,21,54,,
01,,129,1,2,,,,,926,32,91,12,11
01,,129,1,3,,,,,656,49,111,16,12
01,,129,1,4,,,,,422,48,118,18,12
01,,129,1,5,,,,,333,64,182,25,40
01,,131,0,0,,,,,962,16,36,,
01,,131,1,1,,,,,708,22,47,,
01,,131,1,2,,,,,628,20,60,,
01,,131,1,3,,,,,396,25,70,,12
01,,131,1,4,,,,,245,27,66,,
01,,131,1,5,,,,,257,25,120,12,29
01,,133,0,0,,,,,1318,15,56,,
01,,133,1,1,,,,,1369,23,56,,
01,,133,1,2,,,,,1430,40,123,22,19
01,,133,1,3,,,,,1058,71,191,29,26
01,,133,1,4,,,,,628,39,160,26,24
01,,133,1,5,,,,,581,63,239,43,64
01,,1,,,0,,,,102,,,,
01,,1,,,1,,,,8211,469,1426,142,227
01,,1,,,2,,,,1963,94,309,35,36
01,,1,,,3,,,,22,,,,
01,,1,,,4,,,,,,,,
01,,1,,,5,,,,90,,14,,
01,,1,,,6,,,,,,,,
01,,3,,,0,,,,687,17,43,,
01,,3,,,1,,,,49840,2487,7506,626,1061
01,,3,,,2,,,,3496,184,573,61,82
01,,3,,,3,,,,153,,15,,
01,,3,,,4,,,,199,,23,,
01,,3,,,5,,,,622,25,71,,
01,,3,,,6,,,,126,,26,,
01,,5,,,0,,,,39,,,,
01,,5,,,1,,,,3226,117,426,53,81
01,,5,,,2,,,,2419,90,318,60,64
01,,5,,,3,,,,15,,,,
01,,5,,,4,,,,,,,,
01,,5,,,5,,,,18,,,,
01,,5,,,6,,,,,,,,
01,,7,,,0,,,,26,,,,
01,,7,,,1,,,,3989,193,576,77,84
01,,7,,,2,,,,765,30,84,,17
01,,7,,,3,,,,,,,,
01,,7,,,4,,,,,,,,
01,,7,,,5,,,,21,,,,
01,,7,,,6,,,,,,,,
01,,9,,,0,,,,37,,,,
01,,9,,,1,,,,9761,489,1382,208,240
01,,9,,,2,,,,162,,24,,
01,,9,,,3,,,,22,,,,
01,,9,,,4,,,,,,,,
01,,9,,,5,,,,197,,16,,
01,,9,,,6,,,,,,,,
01,,11,,,0,,,,,,,,
01,,11,,,1,,,,389,16,57,,13
01,,11,,,2,,,,,,,,
01,,11,,,3,,,,,,,,
01,,11,,,4,,,,,,,,
01,,11,,,5,,,,,,,,
01,,11,,,6,,,,,,,,
01,,13,,,0,,,,27,,,,
01,,13,,,1,,,,2885,158,480,57,81
01,,13,,,2,,,,1842,99,291,58,51
01,,13,,,3,,,,,,,,
01,,13,,,4,,,,12,,,,
01,,13,,,5,,,,,,,,
01,,13,,,6,,,,,,,,
01,,15,,,0,,,,269,,13,,
01,,15,,,1,,,,23723,1155,3452,573,664
01,,15,,,2,,,,4755,182,594,87,92
01,,15,,,3,,,,126,,,,
01,,15,,,4,,,,123,,17,,
01,,15,,,5,,,,258,,28,,
01,,15,,,6,,,,16,,,,
01,,17,,,0,,,,57,,,,
01,,17,,,1,,,,6024,336,975,105,190
01,,17,,,2,,,,3057,150,519,90,98
01,,17,,,3,,,,16,,,,
01,,17,,,4,,,,,,,,
01,,17,,,5,,,,31,,,,
01,,17,,,6,,,,,,,,
01,,19,,,0,,,,56,,,,
01,,19,,,1,,,,5868,264,699,77,130
01,,19,,,2,,,,260,13,37,,
01,,19,,,3,,,,12,,,,
01,,19,,,4,,,,,,,,
01,,19,,,5,,,,26,,,,
01,,19,,,6,,,,,,,,
01,,21,,,0,,,,34,,,,
01,,21,,,1,,,,7552,311,921,149,193
01,,21,,,2,,,,898,40,112,19,16
01,,21,,,3,,,,12,,,,
01,,21,,,4,,,,,,,,
01,,21,,,5,,,,69,,,,
01,,21,,,6,,,,,,,,
01,,23,,,0,,,,15,,,,
01,,23,,,1,,,,1998,127,380,49,58
01,,23,,,2,,,,1496,89,251,23,34
01,,23,,,3,,,,,,,,
01,,23,,,4,,,,,,,,
01,,23,,,5,,,,,,,,
01,,23,,,6,,,,,,,,
01,,25,,,0,,,,26,,,,
01,,25,,,1,,,,3947,229,644,59,124
01,,25,,,2,,,,2826,170,424,50,69
01,,25,,,3,,,,,,,,
01,,25,,,4,,,,,,,,
01,,25,,,5,,,,15,,,,
01,,25,,,6,,,,,,,,
01,,27,,,0,,,,24,,,,
01,,27,,,1,,,,3034,122,397,80,87
01,,27,,,2,,,,401,24,56,12,
01,,27,,,3,,,,,,,,
01,,27,,,4,,,,,,,,
01,,27,,,5,,,,27,,,,
01,,27,,,6,,,,,,,,
01,,29,,,0,,,,14,,,,
01,,29,,,1,,,,3189,140,407,78,86
01,,29,,,2,,,,131,,19,,
01,,29,,,3,,,,,,,,
01,,29,,,4,,,,,,,,
01,,29,,,5,,,,23,,,,
01,,29,,,6,,,,,,,,
01,,31,,,0,,,,87,,,,
01,,31,,,1,,,,8398,366,1167,108,200
01,,31,,,2,,,,1756,79,223,32,33
01,,31,,,3,,,,62,,,,
01,,31,,,4,,,,,,,,
01,,31,,,5,,,,233,,24,,
01,,31,,,6,,,,,,,,
01,,33,,,0,,,,105,,,,
01,,33,,,1,,,,10966,501,1513,213,274
01,,33,,,2,,,,2242,79,253,31,50
01,,33,,,3,,,,33,,,,
01,,33,,,4,,,,,,,,
01,,33,,,5,,,,67,,,,
01,,33,,,6,,,,,,,,
01,,35,,,0,,,,14,,,,
01,,35,,,1,,,,1897,86,270,34,48
01,,35,,,2,,,,1410,52,189,31,35
01,,35,,,3,,,,,,,,
01,,35,,,4,,,,,,,,
01,,35,,,5,,,,16,,,,
01,,35,,,6,,,,,,,,
01,,37,,,0,,,,36,,,,
01,,37,,,1,,,,2043,65,210,18,38
01,,37,,,2,,,,893,36,95,,
01,,37,,,3,,,,,,,,
01,,37,,,4,,,,,,,,
01,,37,,,5,,,,,,,,
01,,37,,,6,,,,,,,,
01,,39,,,0,,,,61,,,,
01,,39,,,1,,,,8773,372,1292,251,215
01,,39,,,2,,,,1141,52,183,29,35
01,,39,,,3,,,,12,,,,
01,,39,,,4,,,,,,,,
01,,39,,,5,,,,58,,12,,
01,,39,,,6,,,,,,,,
01,,41,,,0,,,,21,,,,
01,,41,,,1,,,,2810,136,439,70,75
01,,41,,,2,,,,659,33,101,17,21
01,,41,,,3,,,,,,,,
01,,41,,,4,,,,,,,,
01,,41,,,5,,,,13,,,,
01,,41,,,6,,,,,,,,
01,,43,,,0,,,,126,,,,
01,,43,,,1,,,,19377,961,2647,318,489
01,,43,,,2,,,,154,,15,,
01,,43,,,3,,,,27,,,,
01,,43,,,4,,,,,,,,
01,,43,,,5,,,,155,,12,,
01,,43,,,6,,,,,,,,
01,,45,,,0,,,,73,,,,
01,,45,,,1,,,,8948,413,1283,197,232
01,,45,,,2,,,,2173,107,315,68,51
01,,45,,,3,,,,52,,,,
01,,45,,,4,,,,,,,,
01,,45,,,5,,,,188,,18,,
01,,45,,,6,,,,,,,,
01,,47,,,0,,,,57,,,,
01,,47,,,1,,,,3743,179,549,85,101
01,,47,,,2,,,,6759,267,919,214,163
01,,47,,,3,,,,17,,,,
01,,47,,,4,,,,,,,,
01,,47,,,5,,,,16,,,,
01,,47,,,6,,,,,,,,
01,,49,,,0,,,,93,,,,
01,,49,,,1,,,,14622,678,1818,267,356
01,,49,,,2,,,,257,14,31,,
01,,49,,,3,,,,24,,,,
01,,49,,,4,,,,22,,,,
01,,49,,,5,,,,190,,14,,
01,,49,,,6,,,,13,,,,
01,,51,,,0,,,,182,,,,
01,,51,,,1,,,,14986,866,2486,282,408
01,,51,,,2,,,,2688,123,387,52,60
01,,51,,,3,,,,42,,,,
01,,51,,,4,,,,,,,,
01,,51,,,5,,,,116,,11,,
01,,51,,,6,,,,,,,,
01,,53,,,0,,,,45,,,,
01,,53,,,1,,,,6050,294,862,110,155
01,,53,,,2,,,,2278,98,322,49,55
01,,53,,,3,,,,13,,,,
01,,53,,,4,,,,16,,,,
01,,53,,,5,,,,35,,,,
01,,53,,,6,,,,218,,24,,
01,,55,,,0,,,,159,,,,
01,,55,,,1,,,,21807,1025,3046,603,586
01,,55,,,2,,,,3527,163,450,94,80
01,,55,,,3,,,,69,,13,,
01,,55,,,4,,,,70,,,,
01,,55,,,5,,,,178,,21,,
01,,55,,,6,,,,12,,,,
01,,57,,,0,,,,22,,,,
01,,57,,,1,,,,3466,178,573,66,98
01,,57,,,2,,,,493,28,66,,14
01,,57,,,3,,,,,,,,
01,,57,,,4,,,,,,,,
01,,57,,,5,,,,21,,,,
01,,57,,,6,,,,,,,,
01,,59,,,0,,,,41,,,,
01,,59,,,1,,,,6676,266,903,147,160
01,,59,,,2,,,,283,16,51,,
01,,59,,,3,,,,15,,,,
01,,59,,,4,,,,,,,,
01,,59,,,5,,,,140,,11,,
01,,59,,,6,,,,,,,,
01,,61,,,0,,,,36,,,,
01,,61,,,1,,,,6065,276,823,113,150
01,,61,,,2,,,,666,31,95,16,15
01,,61,,,3,,,,16,,,,
01,,61,,,4,,,,,,,,
01,,61,,,5,,,,76,,13,,
01,,61,,,6,,,,,,,,
01,,63,,,0,,,,,,,,
01,,63,,,1,,,,472,25,81,,17
01,,63,,,2,,,,1710,78,244,34,45
01,,63,,,3,,,,,,,,
01,,63,,,4,,,,,,,,
01,,63,,,5,,,,,,,,
01,,63,,,6,,,,,,,,
01,,65,,,0,,,,27,,,,
01,,65,,,1,,,,1979,103,341,48,60
01,,65,,,2,,,,2445,110,351,51,65
01,,65,,,3,,,,14,,,,
01,,65,,,4,,,,,,,,
01,,65,,,5,,,,,,,,
01,,65,,,6,,,,,,,,
01,,67,,,0,,,,34,,,,
01,,67,,,1,,,,3416,116,402,38,65
01,,67,,,2,,,,1260,53,167,15,29
01,,67,,,3,,,,13,,,,
01,,67,,,4,,,,,,,,
01,,67,,,5,,,,22,,,,
01,,67,,,6,,,,,,,,
01,,69,,,0,,,,160,,,,
01,,69,,,1,,,,17676,818,2438,309,427
01,,69,,,2,,,,5364,250,691,75,93
01,,69,,,3,,,,53,,,,
01,,69,,,4,,,,116,,12,,
01,,69,,,5,,,,257,,33,,
01,,69,,,6,,,,14,,,,
01,,71,,,0,,,,73,,,,
01,,71,,,1,,,,13405,564,1619,191,312
01,,71,,,2,,,,434,16,64,,16
01,,71,,,3,,,,29,,,,
01,,71,,,4,,,,,,,,
01,,71,,,5,,,,68,,,,
01,,71,,,6,,,,,,,,
01,,73,,,0,,,,1625,27,78,,
01,,73,,,1,,,,91117,4729,14333,1746,2644
01,,73,,,2,,,,53806,2475,7511,1013,1176
01,,73,,,3,,,,390,,,,
01,,73,,,4,,,,979,27,81,,
01,,73,,,5,,,,896,31,109,11,18
01,,73,,,6,,,,40,,,,
01,,75,,,0,,,,,,,,
01,,75,,,1,,,,3525,168,540,128,109
01,,75,,,2,,,,430,15,61,14,
01,,75,,,3,,,,,,,,
01,,75,,,4,,,,,,,,
01,,75,,,5,,,,14,,,,
01,,75,,,6,,,,,,,,
01,,77,,,0,,,,196,,16,,
01,,77,,,1,,,,20532,994,3078,418,546
01,,77,,,2,,,,1981,81,267,50,44
01,,77,,,3,,,,52,,,,
01,,77,,,4,,,,,,,,
01,,77,,,5,,,,124,,14,,
01,,77,,,6,,,,,,,,
01,,79,,,0,,,,25,,,,
01,,79,,,1,,,,5171,209,605,96,112
01,,79,,,2,,,,952,37,110,18,17
01,,79,,,3,,,,14,,,,
01,,79,,,4,,,,,,,,
01,,79,,,5,,,,18,,,,
01,,79,,,6,,,,,,,,
01,,81,,,0,,,,261,,16,,
01,,81,,,1,,,,15412,768,2313,212,392
01,,81,,,2,,,,6049,274,798,103,104
01,,81,,,3,,,,77,,,,
01,,81,,,4,,,,,,,,
01,,81,,,5,,,,177,13,29,,
01,,81,,,6,,,,,,,,
01,,83,,,0,,,,124,,,,
01,,83,,,1,,,,13541,515,1546,226,299
01,,83,,,2,,,,1567,71,192,26,42
01,,83,,,3,,,,15,,,,
01,,83,,,4,,,,,,,,
01,,83,,,5,,,,160,,15,,
01,,83,,,6,,,,,,,,
01,,85,,,0,,,,20,,,,
01,,85,,,1,,,,748,47,138,13,17
01,,85,,,2,,,,1676,87,245,43,33
01,,85,,,3,,,,,,,,
01,,85,,,4,,,,,,,,
01,,85,,,5,,,,,,,,
01,,85,,,6,,,,,,,,
01,,87,,,0,,,,28,,,,
01,,87,,,1,,,,1171,50,142,13,21
01,,87,,,2,,,,3843,175,585,72,121
01,,87,,,3,,,,,,,,
01,,87,,,4,,,,15,,,,
01,,87,,,5,,,,12,,,,
01,,87,,,6,,,,,,,,
01,,89,,,0,,,,890,,31,,
01,,89,,,1,,,,52641,2285,6743,715,1190
01,,89,,,2,,,,13619,610,1711,213,275
01,,89,,,3,,,,420,14,,,
01,,89,,,4,,,,1072,32,87,,
01,,89,,,5,,,,963,33,97,,11
01,,89,,,6,,,,39,,,,
01,,91,,,0,,,,25,,,,
01,,91,,,1,,,,2203,105,350,30,63
01,,91,,,2,,,,2455,129,355,40,55
01,,91,,,3,,,,,,,,
01,,91,,,4,,,,,,,,
01,,91,,,5,,,,,,,,
01,,91,,,6,,,,,,,,
01,,93,,,0,,,,35,,,,
01,,93,,,1,,,,6552,372,993,156,197
01,,93,,,2,,,,258,,33,,
01,,93,,,3,,,,,,,,
01,,93,,,4,,,,,,,,
01,,93,,,5,,,,21,,,,
01,,93,,,6,,,,,,,,
01,,95,,,0,,,,156,,,,
01,,95,,,1,,,,20992,978,3241,523,558
01,,95,,,2,,,,261,,30,,
01,,95,,,3,,,,52,,,,
01,,95,,,4,,,,59,,,,
01,,95,,,5,,,,374,,24,,
01,,95,,,6,,,,11,,,,
01,,97,,,0,,,,730,21,48,,
01,,97,,,1,,,,54293,2764,7910,894,1405
01,,97,,,2,,,,27239,1577,4181,582,645
01,,97,,,3,,,,246,,35,,
01,,97,,,4,,,,786,30,70,,
01,,97,,,5,,,,745,35,91,,
01,,97,,,6,,,,87,,16,,
01,,99,,,0,,,,31,,,,
01,,99,,,1,,,,2890,151,371,54,80
01,,99,,,2,,,,1896,73,226,47,40
01,,99,,,3,,,,,,,,
01,,99,,,4,,,,14,,,,
01,,99,,,5,,,,12,,,,
01,,99,,,6,,,,,,,,
01,,101,,,0,,,,503,16,41,,
01,,101,,,1,,,,20588,1326,3953,419,684
01,,101,,,2,,,,22601,1336,3684,566,592
01,,101,,,3,,,,143,,,,
01,,101,,,4,,,,437,17,46,,
01,,101,,,5,,,,287,14,40,,
01,,101,,,6,,,,14,,,,
01,,103,,,0,,,,224,,,,
01,,103,,,1,,,,24608,1105,3278,457,627
01,,103,,,2,,,,2679,97,310,63,53
01,,103,,,3,,,,54,,13,,
01,,103,,,4,,,,,,,,
01,,103,,,5,,,,308,,24,,
01,,103,,,6,,,,,,,,
01,,105,,,0,,,,,,,,
01,,105,,,1,,,,727,41,162,28,34
01,,105,,,2,,,,1468,62,198,40,32
01,,105,,,3,,,,,,,,
01,,105,,,4,,,,,,,,
01,,105,,,5,,,,,,,,
01,,105,,,6,,,,,,,,
01,,107,,,0,,,,23,,,,
01,,107,,,1,,,,2953,170,480,68,90
01,,107,,,2,,,,1898,86,281,37,51
01,,107,,,3,,,,,,,,
01,,107,,,4,,,,,,,,
01,,107,,,5,,,,,,,,
01,,107,,,6,,,,,,,,
01,,109,,,0,,,,48,,,,
01,,109,,,1,,,,4382,211,688,85,119
01,,109,,,2,,,,2225,99,293,32,47
01,,109,,,3,,,,,,,,
01,,109,,,4,,,,12,,,,
01,,109,,,5,,,,27,,,,
01,,109,,,6,,,,,,,,
01,,111,,,0,,,,34,,,,
01,,111,,,1,,,,4479,187,528,91,90
01,,111,,,2,,,,995,54,121,34,25
01,,111,,,3,,,,16,,,,
01,,111,,,4,,,,,,,,
01,,111,,,5,,,,34,,,,
01,,111,,,6,,,,,,,,
01,,113,,,0,,,,72,,,,
01,,113,,,1,,,,8356,420,1267,115,217
01,,113,,,2,,,,4570,240,695,66,104
01,,113,,,3,,,,29,,,,
01,,113,,,4,,,,72,,,,
01,,113,,,5,,,,223,,23,,
01,,113,,,6,,,,11,,,,
01,,115,,,0,,,,134,,,,
01,,115,,,1,,,,15584,938,2377,311,424
01,,115,,,2,,,,1164,55,141,26,21
01,,115,,,3,,,,42,,,,
01,,115,,,4,,,,,,,,
01,,115,,,5,,,,79,,11,,
01,,115,,,6,,,,,,,,
01,,117,,,0,,,,275,,11,,
01,,117,,,1,,,,21779,956,2840,331,519
01,,117,,,2,,,,2710,120,341,42,61
01,,117,,,3,,,,62,,,,
01,,117,,,4,,,,145,,17,,
01,,117,,,5,,,,304,,33,,
01,,117,,,6,,,,13,,,,
01,,119,,,0,,,,12,,,,
01,,119,,,1,,,,833,60,157,24,25
01,,119,,,2,,,,2229,121,310,54,56
01,,119,,,3,,,,,,,,
01,,119,,,4,,,,,,,,
01,,119,,,5,,,,,,,,
01,,119,,,6,,,,,,,,
01,,121,,,0,,,,128,,,,
01,,121,,,1,,,,13397,577,1742,212,285
01,,121,,,2,,,,5494,210,630,84,100
01,,121,,,3,,,,34,,,,
01,,121,,,4,,,,41,,,,
01,,121,,,5,,,,58,,,,
01,,121,,,6,,,,11,,,,
01,,123,,,0,,,,96,,,,
01,,123,,,1,,,,8123,369,1240,197,217
01,,123,,,2,,,,2680,125,393,74,73
01,,123,,,3,,,,24,,,,
01,,123,,,4,,,,,,,,
01,,123,,,5,,,,40,,,,
01,,123,,,6,,,,,,,,
01,,125,,,0,,,,327,13,24,,
01,,125,,,1,,,,23201,1364,3984,555,717
01,,125,,,2,,,,10804,601,1694,244,247
01,,125,,,3,,,,104,,,,
01,,125,,,4,,,,173,,21,,
01,,125,,,5,,,,187,,23,,
01,,125,,,6,,,,19,,,,
01,,127,,,0,,,,85,,,,
01,,127,,,1,,,,18140,858,2413,354,474
01,,127,,,2,,,,894,29,106,19,18
01,,127,,,3,,,,32,,,,
01,,127,,,4,,,,,,,,
01,,127,,,5,,,,75,,,,
01,,127,,,6,,,,,,,,
01,,129,,,0,,,,,,,,
01,,129,,,1,,,,3015,167,462,60,57
01,,129,,,2,,,,1031,61,132,17,24
01,,129,,,3,,,,12,,,,
01,,129,,,4,,,,,,,,
01,,129,,,5,,,,12,,,,
01,,129,,,6,,,,18,,,,
01,,131,,,0,,,,19,,,,
01,,131,,,1,,,,1034,39,138,15,21
01,,131,,,2,,,,2132,96,259,38,44
01,,131,,,3,,,,,,,,
01,,131,,,4,,,,,,,,
01,,131,,,5,,,,,,,,
01,,131,,,6,,,,,,,,
01,,133,,,0,,,,29,,,,
01,,133,,,1,,,,6288,246,814,133,147
01,,133,,,2,,,,,,,,
01,,133,,,3,,,,13,,,,
01,,133,,,4,,,,,,,,
01,,133,,,5,,,,38,,,,
01,,133,,,6,,,,,,,,
01,,1,,,,1,,,4656,248,697,,135
01,,1,,,,2,,,5789,327,1071,,132
01,,3,,,,1,,,25626,1220,3526,283,541
01,,3,,,,2,,,29497,1510,4731,417,621
01,,5,,,,1,,,2586,90,305,46,63
01,,5,,,,2,,,3148,119,446,68,83
01,,7,,,,1,,,2272,92,275,43,50
01,,7,,,,2,,,2544,131,388,44,52
01,,9,,,,1,,,4705,209,561,73,106
01,,9,,,,2,,,5493,299,872,147,144
01,,11,,,,1,,,650,33,88,16,19
01,,11,,,,2,,,823,40,123,11,15
01,,13,,,,1,,,2083,110,296,42,52
01,,13,,,,2,,,2700,149,481,74,82
01,,15,,,,1,,,13099,582,1605,247,300
01,,15,,,,2,,,16171,783,2519,421,466
01,,17,,,,1,,,4117,209,614,76,115
01,,17,,,,2,,,5092,282,895,123,174
01,,19,,,,1,,,2985,125,316,27,53
01,,19,,,,2,,,3245,153,427,59,84
01,,21,,,,1,,,3919,135,432,55,81
01,,21,,,,2,,,4669,218,611,114,128
01,,23,,,,1,,,1627,106,281,35,38
01,,23,,,,2,,,1896,111,352,37,54
01,,25,,,,1,,,3199,182,450,45,79
01,,25,,,,2,,,3641,219,627,64,115
01,,27,,,,1,,,1624,68,184,34,38
01,,27,,,,2,,,1874,79,273,58,57
01,,29,,,,1,,,1596,66,155,28,34
01,,29,,,,2,,,1779,81,273,56,57
01,,31,,,,1,,,4776,191,526,52,96
01,,31,,,,2,,,5867,269,911,91,144
01,,33,,,,1,,,5989,224,710,79,148
01,,33,,,,2,,,7473,365,1077,166,179
01,,35,,,,1,,,1582,57,168,27,43
01,,35,,,,2,,,1774,82,294,38,40
01,,37,,,,1,,,1465,45,135,,22
01,,37,,,,2,,,1526,56,175,,23
01,,39,,,,1,,,4596,158,585,103,100
01,,39,,,,2,,,5477,271,909,181,156
01,,41,,,,1,,,1635,71,209,30,39
01,,41,,,,2,,,1885,100,337,57,57
01,,43,,,,1,,,9136,391,1069,145,217
01,,43,,,,2,,,10747,580,1621,180,276
01,,45,,,,1,,,5248,216,642,96,112
01,,45,,,,2,,,6286,313,992,174,174
01,,47,,,,1,,,4874,183,609,135,123
01,,47,,,,2,,,5747,270,876,167,143
